project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
QInfer/python-qinfer,36fd428d0011d5e5a15e60101a3a5789436c8ca8,2013-01-24T21:17:02Z,fe5601fea8a8d9614149c0b3076d34cd78549cb0/cfaf96abf0d727c39610646eeddd7216e1f7db97/,2014-04-20 13:37:37-04:00/2013-01-28 18:01:28-05:00/,"Minor refactoring, documentation improvements."
QuTech-Delft/qtt,e8a4b12b273641231b43a2e121e92e000265cd2f,2017-05-29T15:18:31Z,543d3797b9bfda30bb5159fc60c8aef195647d33/99dd31c9584d8af7346097f9979448c85aeaa456/6f4306326e3b6680933c5c0227048cbbbfaabd08/43a8258449b6f2d0f598b45f88deba8e27ccba3b/7b0f21b83bf21a8d9076c168556873369788a0ab/f994d87cbc36e920bec85df8613e09ad7665c8e8/81affcb404c5c894fbe110504654b664ad64c40e/10d6f2d24fb17b0f41cafdaa751018516ba4cbbb/c2e47a4787bddf67350f01e74c101ec42c1189f8/7c205329165b241e3846d7a8cc9f035da2a12498/7023cec4151e5b7c3ab3e6d16a7a052739cba031/667d236933a83fdc1da1ffa6b66de3328d8fb77c/69bba319f1e48b2e06e2cc57e873533ec39ea939/9802dbff62044361a211c1a6a53938be10e19db9/,2017-12-20 12:52:26+01:00/2019-04-12 13:21:04+02:00/2017-09-29 13:10:55+02:00/2018-05-03 09:22:40+02:00/2017-07-20 16:29:35+02:00/2018-01-12 21:20:49+01:00/2018-01-05 20:29:40+01:00/2018-01-12 12:33:29+01:00/2020-05-06 20:01:45+02:00/2018-01-02 12:54:26+01:00/2017-05-30 23:55:35+02:00/2018-01-04 23:30:01+01:00/2017-07-24 21:56:28+02:00/2017-08-30 20:19:57+02:00/,"Add code for creating and parsing t-traces (#106)

* add ttraces

* autopep and clean up code"
evaleev/libint,97d3186f4c2c2216b288bfefb4ba9c6723f10120,2013-05-15T00:02:51Z,d7d0c463698d5a7950ca4f4ba1767f1201efa7f4/bd2f09f923163637cd753720ababbb6c8b45cf2a/,2016-05-28 17:55:38-04:00/2014-08-10 09:09:18+03:00/,Pacify picky compilers.
qucat/qucat,68f5c4049a2d91019440aaf39824ff053e5ff740,2019-05-03T08:12:38Z,924fe078676b8e4bef6b7481a7f9fa08c6ef44f8/e9f2f7e9f58c1537d62b039e4b49806b1ca02d99/40da18dacebbd5c55a3ef886128632a58a5110be/ca8386c1f734edba72c877e92452ddd25ac297ec/67c1377d733f65944d0ecd2ca15974eaf729fee3/,2019-05-07 18:17:18+02:00/2020-03-30 12:47:30+02:00/2019-11-05 13:59:36+01:00/2019-05-03 10:31:00+02:00/2020-01-29 19:40:23+01:00/,went back to release instead of click for selection
tensorflow/quantum,0dd7c0951b330d557b39a97d3b5b13e295c478ff,2020-02-10T10:31:21Z,3e662e8902d8d02f997e6b49aadbebcec0b7a9ed/,2020-02-10 22:31:11+09:00/,Apply temporary debugging print at operator==()
TRIQS/triqs,668fcb9910ab646f1e6a0d15a2e006cde80d6d6a,2019-01-18T20:55:06Z,774f7b8c9b9a5a9eca6685a12b717fec93482f8d/,2019-01-15 11:04:42-05:00/,Update Cpp2py
deepchem/deepchem,84e20a7f054c2fbb7074461ecc7d5f7a9e506ced,2020-03-09T22:59:30Z,e051ae90cbbe3c0866f7720ebe153b23cbb3c33d/621199cab4b00954c1b2c62047c45f1233d1ec98/247a75db27e2946d091e5d5436b817b90e101d4e/,2020-03-09 16:05:17-07:00/2020-07-23 17:21:01-07:00/2020-03-09 16:04:32-07:00/,test fixes
XanaduAI/pennylane,860f1357ef6f36f0bdb85be8ce6f19b7df6af481,2018-09-27T09:12:29Z,82cc5dbcd63d532ed94eea9f9a24686b44924957/67c58471ece79b10fe9bf49d7f4dc3da5decbe72/,2018-09-27 11:49:01+02:00/2018-10-11 10:27:25-04:00/,"implemented Rot and QubitUnitary in ops.py
disabled error message for state preparations on a subset wires"
deepchem/deepchem,3bbebc3e088e6b52e111cc8bbff9d715752c03ac,2017-05-29T20:34:48Z,557bfba02f049ae7fb0f9dca7c1080d6d02ad473/,2017-12-20 17:36:19-08:00/,debug
deepchem/deepchem,fea42a67984cecd8caea48b83b1b29496b520402,2020-07-16T02:17:52Z,865c19c914c73a8398269e13925c49d9fdd319f1/,2020-07-16 12:14:25+09:00/,:truck: move data
evaleev/libint,a88fa949dfddf5012764bc8f65097557036d82c9,2009-02-22T17:02:01Z,ce23be60de3609717e2e5dc3cf13b1edb426aaf7/,2009-02-25 20:56:39+00:00/,"Correct ORCA ordering for up to lmax=8.

--HG--
branch : prerelease-2-branch
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/branches/prerelease-2-branch%40445"
qucat/qucat,8d64bea95f0bb8bd5af99c67169b85faa411e7ed,2019-04-10T07:55:38Z,40da18dacebbd5c55a3ef886128632a58a5110be/7407ad72d9ec18beab686733480dfe3f030def0e/d174224f0c2f72f5113779f93dc14eabc81e6ba4/0220e7309ac0d43c42bbfd840ee0dcbaa7df045a/01522c020230d25264c22296c78fd76a8888bac0/,2019-11-05 13:59:36+01:00/2019-05-09 13:28:25+02:00/2019-04-11 11:47:28+02:00/2019-04-10 13:18:50+02:00/2019-04-10 10:38:20+02:00/,Added timing decorator for easy profiling
jcmgray/quimb,ed1a65a80629aedcaae797fc0164d250501fcfe4,2016-04-19T10:10:21Z,a0d6fab49ef18cf9fc8708bfd8644c2edf34bf3a/,2016-10-02 23:46:43+01:00/,fix diagonal sparse dot
jcmgray/quimb,b5138b9047fbc20f16bbc6f388d9af6110340c50,2017-01-13T15:49:56Z,e95b24483d6cca73a0ce6cfa9c0b8348f21b0f1b/2a5685bb1b1b7129f377e004cfe532d4251a8d77/ad3de5c0f203249583eb620bae4a9e5f5c91f17a/7accfd5e490100b305ae1e8f70d0b6344d0500c3/cddc675a97204eca9b29a361d6850eaa32c90277/98997eca8bdc3598c6b8596cfa3ad3e3f42b9431/5da7fe40398d1559ab147b94de7f9ef4f937a078/d22708b3599149764892267c7db869edc3cb68ec/b2d4842dd48ac10909819c9ee3163a5a28546b43/5b764691bcc2a5c840426db1292751a4eb858c18/,2018-08-15 01:04:10+01:00/2017-07-29 22:48:55+01:00/2017-09-19 00:49:00+01:00/2017-11-29 12:05:24+00:00/2017-11-30 17:39:25+00:00/2018-08-31 00:47:46+01:00/2017-01-13 15:52:08+00:00/2017-10-17 16:51:31+01:00/2017-03-22 18:57:04+00:00/2018-05-15 01:16:58+01:00/,fixes and more coverage
QuTech-Delft/qtt,46d96707985ccea2bc2875befd46d85651729910,2019-05-20T17:10:59Z,deca445947d6f82c9d45ca44ba1ae22454889c10/,2019-08-23 22:15:13+02:00/,"refactor parameterviewer; remove default min max values for parameters (#570)

* refactor parameterviewer; remove default min max values for parameters

* refactor parameterviewer to allow reloading of instruments

* autopep

* use signals for gui creation

* fix range settings of double box

* fix codacy

* final fixes"
orbkit/orbkit,550ae689e7e30e910df102b22f72433ce670f0f3,2015-08-26T15:03:46Z,891a74205fa70820f9e34b803155d04c0ae9cef0/e64122d02bd67883a4e798340f3f1df0bcce92f6/7ec6d35d306d8bfa792fb32ba646e1278e2f9d6f/,2016-06-21 15:07:22+02:00/2017-09-26 15:48:20+02:00/2015-09-02 12:18:22+02:00/,PDB and XYZ file creator.
deepchem/deepchem,57df93a5a2bcc59230f81e856a1d3e764f119991,2017-12-21T01:55:26Z,cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/ed2414e0d01e6140b39414e5985a66c2872c90c5/,2020-03-04 12:00:13-08:00/2018-03-14 12:52:54-07:00/,Changes
TRIQS/triqs,5a0efd52154502d2bdc00b21f705dde98fe0228e,2014-10-20T15:27:06Z,f4220efaea20146d5268e1af1e2cbfecdd1e35fa/,2014-10-21 13:31:32+02:00/,Correction
deepchem/deepchem,34fcf51a4b367a92c996152fb17e7a9c048f8b97,2020-06-01T06:10:18Z,589a766f8b7c2287960118b90badfbbb1bacc7d1/1384da03b370a05185fa93b341fcf9b78e69fd13/edc63c448c3781611ef25525e71c4f920cb33c26/1a189ddf4df67d44531778ec4d390f91a092798a/00c40c1ad108e327cd699269bcb208318e5d6db6/8f965bb8f23310fcd065f20f56bc0f05e5224572/,2020-06-22 01:16:31+09:00/2020-06-09 22:46:20+09:00/2020-07-09 00:29:35+09:00/2020-06-19 20:50:45+09:00/2020-06-18 12:36:23+09:00/2020-06-29 10:36:17+09:00/,:memo: update docker section (wip)
deepchem/deepchem,241ec0bedd5a60c3a87ec23585fffe57a57507fa,2017-09-05T18:30:48Z,43e32ed900e1c767a594c11011e57a87d8a571d8/,2017-09-05 15:05:23-04:00/,Master Merge
qucat/qucat,45c3ab565169878444e7dbe3ab1682a0bddb35f0,2019-04-10T16:30:05Z,9330d3048371153dc7df0a89e19e9ffb2a076306/dd9479d3c11e1fb1483c6103c600257b402b553f/,2019-04-24 13:33:24+02:00/2019-04-23 19:22:43+02:00/,small debugs
evaleev/libint,b4d2781ce2555165ce905fc43d0b370da536056b,2006-03-02T02:14:13Z,6f071816ef704b9a771ffb1447c461bb2c0bd471/840da33bd103ead6e0f1b616873bf93c1f5b8429/1d9f2113f8f07646df83941445916dbb1e961811/605219f91d18e583f7c9033a13a8b9e3a85428e7/a6c6261941ba9c0858577a97e65de02ac5219bf6/,2007-05-05 20:32:58+00:00/2015-06-17 12:20:07+09:00/2006-07-19 14:54:57+00:00/2006-07-11 15:18:30+00:00/2011-04-21 23:45:36-04:00/,"1) test_eri.pl can generate code with or without CSE
2) correct FLOP counts are produced even for the condensed code

--HG--
branch : prerelease-2-branch
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/branches/prerelease-2-branch%40280"
deepchem/deepchem,426ae2b7bccde00b887fa02e52946db13145c554,2017-12-12T00:20:42Z,fec23179223cbde694b1611046221fc07a851824/cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/ac21b5ecdeb6a872e0bc0b70cc3242393219abd3/,2019-04-05 16:39:22-07:00/2020-03-04 12:00:13-08:00/2017-12-11 18:02:57-08:00/,"Can restore from any checkpoint, not just latest"
QuTech-Delft/qtt,8d27fbf883f3f2db09afe81ece9888568102c766,2016-11-11T15:13:24Z,c9ec15ac06ef552068429d19341835ca5d6b4e12/cb281648a29f118690db4bcac681f2a88e57f7ca/0a8b0038da189330289d067c0c6859680c4c5482/6a4fcbeac3aa5e1a3c24770d358e1b908c299bf8/1008f6fcf27799f30231aa934bae29d0b88002d4/f2b6d3d21f7580519b03bc79de89e93b368f1c90/777706c9ba5ea8c943807b5553c7e0b7589ea4a1/cfa184885eadb56a309bd120348917f4d69fe0e9/e7d5aab8569e50ad13c435eb005d85d4edd97841/7a4fd3a3512898ca2d2ab0498c2ee95e34055706/,2018-08-08 21:36:37+02:00/2016-11-25 10:49:41+01:00/2016-11-25 11:37:14+01:00/2017-07-31 16:46:33+02:00/2017-05-29 16:26:09+02:00/2017-05-11 10:41:35+02:00/2017-03-13 15:47:19+01:00/2016-11-23 18:09:15+01:00/2017-04-06 15:50:42+02:00/2017-01-03 12:11:51+01:00/,Add virtual gate scans and sweeps
deepchem/deepchem,5f3689e351e95dd741f529b02b99c7179a464eb5,2016-12-15T01:15:13Z,f1b47030b99b7a040cba05d5c72f800db75d82a6/cad42325a7bb937ae9f436052e72e49db3443c95/d8aa5c98e248f7a77c0b71d0d53417003a786726/e2fd409bcb9478015b02212a0588fcb0228e9d08/e3893b6a69fb4833433edb1c95c51b1bedc1d963/9fb18d53febaaa0d063c2ad428a6758537815cab/879923095069f626fed913a1bb2ec1aa035f50e9/0dd1de30b8c8706a8b3b84b33243285f4d186c62/a570015bf872ba885bd5d6e214dbcf66accf4a5d/7c87e8e0d78517e0c9bdd41d000a01a5f39b9d86/5811e3b2258dbff392ef2efe7560fbac4373563e/cf455f6aae7797ec802fdb1d9efebbe855ebb069/1b8db4d6473494255edb60bc37e7d4eee5bba5fb/b8b7ad31532d9623b7a754b74bcbfd618731f0e5/ddfe97f04094cdc91fcc09242c99df29e40a919d/624dfb1a1263e5539d30112e2ba7344957b9b20f/c9f653cfaadf92763b5e26b2c76807cb4377cd47/394bc9df534c54965fc75efa843eb69578b8f0e0/615cff21d8cd8f7dd6f7d1e468c1f7f7b60a4511/f16728a7bf303bdc564d00f42b8bc568febb3d2a/ed5433429ce81aaf059bddcb48c23dcca4465be9/31b211a036ffda39295b7e7ac5902f3c9d83a37a/91f1e69f12784b6b9f6ba0804c71169934fcefed/40302b017cb41e2d9f1e771e0e79da6a6f0188b9/,2017-02-16 17:03:57-08:00/2017-01-31 13:55:44-05:00/2020-05-02 18:42:18-07:00/2020-05-02 18:31:03-07:00/2016-12-15 18:26:13-08:00/2018-10-25 15:45:35-07:00/2016-12-14 19:35:06-08:00/2020-07-19 19:52:39-07:00/2016-12-26 21:04:15-08:00/2020-08-19 00:36:40+09:00/2020-07-30 17:59:46-07:00/2020-06-24 14:14:19-04:00/2020-07-17 14:45:28-07:00/2020-08-18 16:38:50-07:00/2020-07-19 16:04:33-07:00/2020-07-20 16:14:29-07:00/2020-03-05 12:18:42-08:00/2016-12-14 17:24:10-08:00/2020-07-19 17:14:53-07:00/2020-05-05 10:53:07-07:00/2016-12-26 22:31:56-08:00/2020-03-08 18:19:26-04:00/2020-05-05 10:32:36-07:00/2017-05-09 14:09:32-04:00/,Refactoring dataloader API
jcmgray/quimb,6148df8c8143e37d8a198cb2f31c1c5cf7c80911,2017-09-19T15:21:25Z,748e3cc5a47933e0447cc792cc823a49b9caf891/26a263f7da2591c64d7f389d629147fbb308c39f/b986e01a7246f8b1b135f8b4bc35d9d7252d85ab/e415455aa093aed3e1950888a6a66a7c7db17363/821243d7337b525837b53b985f71c31d624b3b4d/7f21713fbf064c19d687f4d15041e98fac3a725e/3ae9e195ae12ad60294a72029df2a2d870c0b87c/6b59a383007ab117d03daba2289c424a151798d2/36ad1a25ba73573b9714d48acea3c17df82b6b8d/5b764691bcc2a5c840426db1292751a4eb858c18/c4a121102a72e3e212de7643db62603f75fe7a28/,2018-01-10 12:03:27+00:00/2018-01-04 18:33:26+00:00/2018-04-27 13:38:07+01:00/2017-09-22 14:46:06+01:00/2017-09-21 00:32:29+01:00/2018-04-27 18:09:26+01:00/2017-10-17 15:13:55+01:00/2018-09-20 15:49:51+01:00/2017-09-19 16:27:09+01:00/2018-05-15 01:16:58+01:00/2017-10-16 18:16:14+01:00/,generalize negativites to arbitrary interleaved dimensions
XanaduAI/pennylane,30dd7d4cbbc7d8625ec643fbc6dbceb10e8364f9,2020-05-06T08:31:00Z,b22a60ddbc2fc4c11ab7cafdd89d42b2106cce3f/51d3bd43eafda43744b2e2dd1cb063840e544494/588c42f85069dbd3f400224bf6ff084fce5f570e/,2020-07-28 15:42:29-04:00/2020-05-15 10:51:42+09:18/2020-06-03 09:32:11+02:00/,"Use multiz in qaoaembedding (#609)

* use MultiRZ

* fix test and replace gate

* improve docstring

* added pr number

* Update pennylane/templates/embeddings/qaoa.py

Co-authored-by: antalszava <antalszava@gmail.com>

* update changelog

* update test - local version was overwritten by old one

* add queue test

* Update .github/CHANGELOG.md

Co-authored-by: Josh Izaac <josh146@gmail.com>

* Update .github/CHANGELOG.md

* Update .github/CHANGELOG.md

Co-authored-by: Josh Izaac <josh146@gmail.com>
Co-authored-by: antalszava <antalszava@gmail.com>"
boschmitt/tweedledum,929aa4e17b62f3e827db87f2b8226eab3c37d7e2,2020-06-03T17:23:30Z,18b1f7f4a8195115f43aac8dc4e1eb24120a80c8/,2020-06-03 19:31:13+02:00/,Skip building wheels for win32
TRIQS/triqs,924a51ec868203079ffb858f2cef7b4c7868043a,2015-11-29T14:50:10Z,8d1d13907096c7160f8b0b94abb2456c78cdf230/2dd1e0138560ab64fcfe6ab77af9595572bc7d65/,2017-07-06 22:16:29+02:00/2017-12-05 17:58:33+01:00/,"[variant] Make bounded_type(s), n_bounded_types private.

* Reformat the source code with clang-format."
deepchem/deepchem,e0a7f055a3e848786cb692fb048e041f87ee08fe,2020-07-19T20:19:55Z,995cfb79430fc05d33a27730edf33aaf1a2da66e/f17d79f68b06b7468a5cf082a244c7e95e3b988e/,2020-07-19 22:37:54-07:00/2020-07-19 22:40:38-07:00/,lint tests
QInfer/python-qinfer,467cb7b7507bb98e8486861efd906a4aead89ca0,2013-02-06T20:32:53Z,7d398dad679b4aac3844f6f90919192a0f3b402e/76227a08c46c06bc3ca15ee2ff82a349ce304ae6/8cea8b7d2d65f93da0fdf37904348ea2d888262a/c8cc6dc9e147d8b2f59166f6bf5664cedbb971b9/964f2ba18b7d5282c7fcf6d9564bfdfdf1d26823/1d0de28214a86a44374bb570ae251f1ba9bd07f1/3fb92d76595334fe83203cc1e1930765109e731d/,2013-02-19 18:10:25-05:00/2016-05-09 20:06:30+10:00/2013-02-06 17:12:03-05:00/2016-05-09 19:54:31+10:00/2016-05-09 19:55:37+10:00/2013-02-06 19:27:11-05:00/2013-11-26 15:34:01-05:00/,Added progress bar UI based on PySide.
qucat/qucat,67a226ad38b84fb2678b8b597d60a64efa6f31b6,2018-11-13T15:48:26Z,adcd97e077648d54c21cc5b0d8f65052facb01e8/85861bf2283ae2ad0ed26efb7e5f266ee915a188/1beaf49a327b371f0951280e3fe6551a6063faad/50f4885724bb3cb75d9d4abc5ccaf527db8ef9ab/,2018-12-18 11:56:08+01:00/2019-02-06 13:39:09+01:00/2018-12-06 18:09:22+01:00/2018-11-15 10:23:04+01:00/,Made code python 3 and python 2 compatible
OriginQ/QPanda-2,114e4c1c09f0e625dcb8d18ac4aeb74054212ab9,2018-09-29T08:31:21Z,1818d21d6d6c0874d4398e7dfac93c6ff1d7091a/,2018-11-01 18:36:53+08:00/,plus
deepchem/deepchem,8afc4c11ae6445529713e38b441f557209ac0259,2016-11-03T04:06:12Z,e6b88130fff743c9851a4353c18eaccaa446e2d8/2efccdc6835d785976e320addc0563eb1a2302c0/ca40f1cb7e7556fd6b3bd20fd4d76dea838242cc/557bfba02f049ae7fb0f9dca7c1080d6d02ad473/4968207713913ccd7c95534fb125468864932cf3/51bca11614633b36831972eb6afc12b471dd3a35/d2aa9a97309fb59229f200378d8dd9a9ce7eecca/0af7a0518acc964d4607b33399d087aa2c1bf9a5/ef8ae657c07adf467d8a38d75db49707b7e3ef2f/07b5932ad1f58c3818b5512ca68345988726f321/530254d7bc155f5d40bbbda82ca153ad1cb1e61e/a1a2b8475e0a1bde9eec14125b15829228aa55e9/d66cefdd61c32e2a67abf67412df7b30d5b51843/,2017-12-21 17:18:27-08:00/2017-03-14 15:42:52-07:00/2018-02-24 11:09:02+05:18/2017-12-20 17:36:19-08:00/2017-01-14 16:26:58-08:00/2020-08-19 13:56:09+09:00/2016-11-03 16:38:53-07:00/2017-07-12 21:14:23+00:00/2017-02-10 10:30:46-08:00/2016-11-03 20:15:39-07:00/2020-03-14 16:34:27-07:00/2016-11-03 15:37:04-07:00/2017-02-20 20:16:27-08:00/,Faster fit and fix for support sampling with missing data
Qiskit/qiskit-ignis,31395f26bf85bd52855e845f3a7b211b56151137,2020-01-07T17:20:30Z,57e426498c08ff0935208947f2f03f0664526436/659727d65e0c13f1e8425841ca4881f6d50ffac0/8d9b0e5e441c0a89807043022cefed7186ea91a3/ac6e24d34c98ac4447ee0378002b247beafa7209/,2020-02-05 16:20:45+01:00/2020-06-15 18:24:40+02:00/2020-04-23 11:46:29-04:00/2020-02-05 20:32:36-10:00/,"Improvements to repetition code test (#319)

* make sure errors create a pair of nodes

* remove unnecessary reset on final round

* fix linting errors

* move node calculation to own method

* add method to update edge weights given results

* prevent negative distances

* clean up

* fix linting errors

* improve weights

* add tests for weighted matching

* improve test for weighted matching

* Update qiskit/ignis/verification/topological_codes/fitters.py

Co-Authored-By: Christopher J. Wood <cjwood@us.ibm.com>

Co-authored-by: Christopher J. Wood <cjwood@us.ibm.com>"
rigetti/forest-benchmarking,8174815275cf612a588a2af612b673a37b2d692c,2019-01-31T20:55:43Z,858129257b01f4b6f9393798d17b72103f2f62ec/34afa1e2492faa3c6128d35edc47a3f41ccb09da/a1e39834d3769313ee29be3341cb198c7908d993/c5307c2a816222dd52c3ce57daadba7c17c636d9/a3744756c34043736ea7d263d2d4f566366c326f/,2019-08-19 14:49:07-04:00/2019-02-07 14:00:20-08:00/2019-07-03 09:45:50-04:00/2019-06-19 13:19:09+10:00/2019-06-15 07:09:58+10:00/,"Rename notebooks (#24)

* Rename file and add title

* Rename notebooks for consistency and add titles to notebooks that did not have titles

* i think it worked"
zoran-cuckovic/QGIS-visibility-analysis,e8bc6ed2a9f87b7a34c1c3acdb97e39d54cad7ef,2020-02-01T10:28:04Z,60c64b225f88f1a630bd4a9fbf824a97a4f0bf9d/,2020-04-24 17:04:44+02:00/,Update visibility_provider.py
TRIQS/triqs,73d81cc55acb5030f8d8d26ce63c9f80501fca8d,2014-02-19T20:14:59Z,672834fd68afdd32de5ab77f8a35bd3512d81bc0/8045598534d6e9811a67ab1d4b8eb6cd936e73ef/9c129cb22429480b4025dc39b308d94b43a67060/,2014-09-19 20:53:28+02:00/2014-03-19 13:58:36+01:00/2014-09-03 14:03:31+02:00/,"gf: correct bug in matsubara_freq mesh point

- bool at_end() for a mesh point means AFTER the last point ,
as end in STL. It was not correct ( +1 missing).
- also the at_end was not computed in the mesh product.
- it slightly changes the test_fit_tail --> just changed the output.
--> did this bug affect other functions/codes ?"
deepchem/deepchem,e7fb11ab84b1d39759d6b8d7eb083daa36071d02,2017-06-13T16:02:56Z,cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/3564299c40cc8469cf9f85665c68f4fbd0e9c963/,2020-03-04 12:00:13-08:00/2017-06-13 13:37:42-04:00/,Actually use learning rate
qubekit/QUBEKit,e01c08ef33fb96a128855420c468f76bca3af09f,2019-11-04T15:51:56Z,aaa721888d4a422d96aaa938e3f4efdd2bbd02b6/30cef1806c6f29f51a6fd408cea197368d4ac113/,2019-12-03 15:19:07+00:00/2020-08-24 15:02:32+01:00/,"XML can now be provided with virtual sites.
openmm energy update when using sites
cleaned up openmm energy calculation with sites."
deepchem/deepchem,2f6d71f1b9f98b44348791ee53d3c65ef7bbc394,2018-01-02T18:49:10Z,8fabc66a27b3186e82e1128b76b17cfd5959b8f9/,2018-01-02 12:09:56-08:00/,yapf attempt
jcmgray/quimb,d613b9659129d716bb4cd42898b747c326582541,2019-12-16T13:19:22Z,d45f170636112070697737e58703f6773ed5800b/,2020-01-27 17:08:02+00:00/,add evo linop test
orbkit/orbkit,dd731f7cd50cb02d4bbead19faf00f6d094a46e8,2014-05-27T09:11:20Z,a049596f061ce50b51f6d5001e449f515e43abd8/eaeddbfb261f6159fb0c91e7cc158ec9933f7d73/,2018-01-08 15:06:23+01:00/2015-07-31 15:27:53+02:00/,minor changes
deepchem/deepchem,ca842951e8ad683108cbbbc9c25dee4a55a60646,2017-07-03T15:40:49Z,cfbeeb2c794d7a35eac6702bb8027c8c274dbeac/482360f06eebf18a460373ea00cd9920e2c8a37a/67bbb06e21869b6097bb9f037feec282d9899a94/07a6c8655b81bffa42663c042fd0dcf5076f4700/ed720894e8be266c12dddc7f9069c96b469e657b/,2020-03-04 12:00:13-08:00/2017-08-03 11:35:03-07:00/2017-08-31 12:24:08-07:00/2017-09-05 13:40:28-04:00/2017-07-03 12:37:38-04:00/,Tests for pickling layers
evaleev/libint,74fdee9471b86c79f18b79cb55531fddd84e41cc,2005-01-07T01:23:15Z,cce9f080d9118edab5356d42f82097b21e5635ad/ec31418418cfa0f5d0b9750952911ff94bb3b701/,2005-06-03 22:29:14+00:00/2005-01-07 19:28:14+00:00/,"Readded this file

--HG--
branch : prerelease-2-branch
extra : convert_revision : svn%3A30ab2afb-5f51-4bfe-ae8b-bcb573c66ba7/branches/prerelease-2-branch%4088"
TRIQS/triqs,0efc2eacbe6e0a76eca57ae0808a3d87ae2a71b6,2019-01-30T19:22:18Z,99123c7332a75ffb49368585fca9bd9c8b3fe6c1/8a4b4471506d40a5dc493856e81d7032270b15d4/c43bf91ed4b26dd250805b1e2919d7cdfc2e1033/20baca2df46251ff9fd661b7fcd500493c1eb9c3/d80c90e0539b7265be08ec90b78810519106947b/,2019-06-27 13:40:13-04:00/2020-04-01 13:48:18-04:00/2020-04-29 15:45:55-04:00/2019-09-18 14:30:14-04:00/2019-11-01 17:43:45-04:00/,"Populate INTERFACE_INCLUDE_DIRECTORIES of triqs target, Bump cmake version requirements"
deepchem/deepchem,414e32cc95991ae8f095b354bde8d2db30e119c7,2016-10-11T21:19:41Z,64c532c1c6369c62614438785dcc435942fe8de0/2aaf2dac4ff1d8c86b55107acc62ea6adb8ddc0f/5ba2e919d876be5aaf3cdcd08b4529c6306d17f0/c5f9a908910ab118c465de659a8a90c9d64aa708/cdeda081ac8ae1d39420ad14a9a88299723dc858/3e611c521c3adbecc946fdbc78408b936d09234d/,2016-10-30 21:25:04-07:00/2016-11-01 20:49:48-07:00/2017-02-19 22:44:07-08:00/2016-11-14 17:16:48-08:00/2020-07-23 17:20:11-07:00/2016-10-28 14:42:42-07:00/,CDF and Power X transforms
TRIQS/triqs,32500df5ba50d1a70a0a1400b50450d50e45746d,2014-10-20T14:27:58Z,9366c29eab42c17e59b7e8a55fdb59323c5d8992/2b5cb06a80c31c69cd678a9690efccc2a3f8c7e4/a6a55d93d64c05bd02e76c98f4396020d69929aa/c7d9c3c2ca56503baf42605018bea741e1073c5d/1855f2a14b46a66d95f792fffa5a35445e84d810/0f59d9e55e02e4c63ef88bf914450569e7db843f/23a0488d68e8d0ac5beeb69410ad647fb8d98129/43ea3bce90aa64a9e747dcc9b5edaa8e12435487/3d223195224735e68ef65c3c206eb5d421dd676c/94e702984f7b031b6db70dc143bc33c4e81df480/8ce34550fb0d66cbfc6ec5bf25036dbc3397ca7f/b961dc20f8b6dc73140df60e9a79cb5c3c347ffd/,2014-10-25 23:07:56+02:00/2015-07-26 21:13:08+02:00/2016-05-05 18:28:23+02:00/2017-01-14 14:42:34+01:00/2018-05-02 22:00:07+02:00/2015-07-19 21:25:47+02:00/2014-10-29 17:39:53+01:00/2015-07-24 17:56:49+02:00/2016-07-15 11:53:29+02:00/2016-07-11 15:10:44+02:00/2018-05-26 23:43:55+02:00/2018-05-09 14:34:47+02:00/,"[gfs] Change bz tag to using the actual brillouin_zone class

- simpler to remember ...
- in this case, gf is specialized on the actual name of the domain."
evaleev/libint,d7d0c463698d5a7950ca4f4ba1767f1201efa7f4,2016-05-28T21:55:38Z,4b6c6cf2ac160ef55f1fb0f59021a3449e56090c/91ede893905ae07a7bf51cb77f00de3ff0965e54/,2016-06-07 15:18:20-04:00/2016-06-04 14:47:09-04:00/,full sets of 2-e deriv ints are now computed using translational invariance
jcmgray/quimb,97494cdb2101de2b7da1f3545195fda30a303928,2018-01-31T18:37:23Z,89051f73b1c90fda8023b219d4ab13a6300775d2/959dedb50ca9ac4de35af28e814b867fb57d23c6/d5db2de78b0db1591a3eb4ef01068f03149957ea/118281a9998ffa3d116de3393966052915e9d7ed/fa63fddf3b386ba2f408fdd17e58aeb5a1a5fa7d/,2018-02-07 23:58:01+00:00/2018-03-27 19:33:52+01:00/2018-09-06 00:58:09+01:00/2018-01-31 18:48:32+00:00/2018-03-01 01:33:22+00:00/,"handle missing tqdm, opt_einsum better"
