project,BugInducing,InducingDate,BugFixing,FixingDates,InducingMessage
Qiskit/qiskit-ibmq-provider,2deba81e9aa94efd7521c26c9c952dec2c769415,2019-12-20T16:01:41Z,0563e2f8f932583b64cb1579b79e9f6bbde33fe8/,2020-09-23 21:54:09-04:00/,"Suppress coroutine deprecation warning (#498)

* suppress coroutine message

* suppress warning in test

* additional comment"
Qiskit/qiskit-terra,9fbf69a7650145c4af380060b9d6a6788a4bd9f4,2018-09-21T17:20:18Z,48f84da6a50c7decf791f2dcf48d1d701747862e/ee6d36c922d5893c6e56b424406cd775bbf84072/b8bcd9a6f6fb23f737acd68b0fc5a7508ec86cd8/f358af4ae230ad9696d592508f3bdd8937b6f3a4/4d9be579405f607a0c779f558fac13bf0988c2b1/244bed76a132c05100f057739ed26548ab003111/aff2968008452c7997d09a145dc683a81ea4d9cf/f38d392c0500042ad79584b21c2716027012e330/ff5f613c88500afcc51f6ff50db8db32bddd4ae4/4aa9ba93fb3f095adde06ba59ad7a9d653137932/,2018-09-28 16:57:59+02:00/2018-09-23 16:22:38+02:00/2019-01-21 14:41:42+01:00/2018-09-29 13:25:04-04:00/2018-09-27 11:52:10+02:00/2018-09-22 17:19:15+02:00/2019-05-17 14:44:49-04:00/2018-12-01 21:44:46-05:00/2018-09-26 17:00:33+02:00/2018-09-26 12:49:32+02:00/,"Reorganize Provider class hierarchy

Reorganize the `BaseProvider/*` class hierarchy, introducing a new
`QiskitProvider` that provides functionality currently in use by the
three in-use terra providers, resulting in:
BaseProvider -> QiskitProvider -> LocalProvider

Tweak the functionality defined in each level of the hierarchy:
* `BaseProvider`: includes `resolve_backend_name`, as previously the
  methods needed for it to work where included. Includes `backends()`
  and an internal function needed for name resolution.
* `QiskitProvider`: includes the filtering implementation."
Qiskit/qiskit-terra,f9dee61dbb95bccfaa28419d6d086d34b8e27027,2019-09-24T13:38:51Z,41cf87c59a2c3381e0c8190f022058356aa8f586/,2020-07-13 11:20:52-04:00/,"check casteable types in Layout  (#3100)

* test

* cast in insinstance

* style

* layouts are already layouts :)"
Qiskit/qiskit-terra,5f1696b2a77bd4c3db99b33e730fb45d4620cd0d,2019-03-25T18:14:06Z,315ba5465fc2769a2a9bcc66998058bc95f37524/1ba5d54a058bb41918d206c2aafd853f239f1f14/70dcc416a1613c81a0d82b8dd41380912e39ef29/fdd5603af766f6a5ceb9c8ac03da6e78936385ff/e4be34b25bb31164d34f9dcccdf44b7148ff0543/51992588b43c05aa79d459f4c9e306d104121b07/a9156c95066690e3a21166d874854eac012d216d/9083ecca4d95fdf27d27e711f7ce9620aca69e1c/689de7aa8d8779efb407d3e0841a9c85b0318a75/2fe505541114747494e5a6ba7a57c77878cda069/9dc6169095c684fa76af136bd938ac86eb4d577f/7ec4effc263a98ba436e3980225a8af937e47333/47c95bcf5282ac425e9825b587f6ed6a4592f6eb/305ec521530e9ef758e3ff9d6d9996effc1b15de/9f616ee302fdbe3cf100993c2e0a4fe66b28f161/00dfcec097660a03d22810337b4ad7d6a9d9f5f0/d19cdee31aeaf3669fba1f9fc2cdac5e53bb517a/a38a8da44c4e8a692c54960622a7cf81649fbcac/6df48fd62892055e3badc0270cc70f3795baad07/e5adc70295a0d408d7fd911f46bb9d177a2ea361/6c3687a08e47396631300fc6550f65e06f4aaba8/,2019-05-10 16:00:28-04:00/2019-05-13 17:54:36+02:00/2020-06-18 01:23:32-04:00/2020-02-26 06:12:40-05:00/2019-04-15 01:05:18-04:00/2019-08-08 18:45:56-04:00/2020-01-23 23:49:54+08:00/2019-07-09 20:05:41+02:00/2019-04-02 15:52:16-04:00/2020-01-07 12:21:32-05:00/2019-04-05 17:31:10-04:00/2020-03-12 12:36:33-04:00/2020-02-03 14:42:44-05:00/2019-04-18 14:49:38-04:00/2020-02-25 00:17:33-05:00/2019-06-15 18:31:12+02:00/2019-07-26 03:48:00-04:00/2019-04-25 23:19:38-04:00/2020-03-03 12:54:59-05:00/2020-03-19 16:31:21-04:00/2019-04-04 16:25:34-04:00/,"Quantum channels (#1915)

* Add quantum channel representation classes

* Choi, SuperOp, Kraus, Stinespring, Chi, PTM, UnitaryChannel

* add quantum channel tests

* change basis ordering of Chi, PTM to lexicographic order

* fix bugs and linter fixes

* Change tensor order, add expand method, update doc strs

* Add rtol parameter to predicates

* make evolve a private method of QuantumChannel

* fix evolve tests

* add is_positive_semidefinite_matrix to predicates

* op to mat in predicate"
Qiskit/qiskit-terra,3a64a4abff813fe038d0002a748ab3955e6b0c5c,2018-11-07T21:38:18Z,261610e0c32a41935b9bf01c3f5e1d5417417640/65ba65d0f88aa586c1c6cb25b709f4709bbeb287/315ba5465fc2769a2a9bcc66998058bc95f37524/b9d90605928168871c8e4486f243cd041ed3bcc2/279c783c826c834715db314a2cf36b5dcd577f55/1d2e37247272ca73da012005001f3ff34ba05370/9076b8c662bd48d897bb38ff8197c38e85e1ef27/aad92ea7ed5300bd17ef629f2eef81d58e34b638/80e145dc436a3a59091edf8c9350e0e10a67ed4d/8384f89a807aa464a0175c5db88043113b5be1e9/0885e65b630204330113e5f7e570d84dec2ba293/f38d392c0500042ad79584b21c2716027012e330/9082a7bf329acad07e79f76fb06ded7ac50b5fa3/,2018-11-08 07:11:14-05:00/2018-12-26 16:46:30+01:00/2019-05-10 16:00:28-04:00/2018-12-15 05:30:53-05:00/2018-12-11 17:13:08-05:00/2018-12-03 22:23:15-05:00/2018-12-29 20:00:50-05:00/2019-08-14 13:52:47-04:00/2018-12-01 10:25:52-05:00/2018-12-14 23:16:45-05:00/2020-09-08 11:34:29-05:00/2018-12-01 21:44:46-05:00/2018-11-30 16:09:40-05:00/,"Publisher/Subscriber (with Broker) implementation (#1117)

* Added pub/sub using message broker and some tests

* * Decouple ProgressBar from the transpiler by using events (Pub/Sub)

* * Remove receiver/channel code in favor of the Pub/Sub.
* ProgressBar has been totally decoupled

* * Better in-code documentation
* Fixing linter

* * Reordering files location to remove any trace of progressbar
  from the transpiler component.

* * Moving all progressbars to a single file

* * Exporting progressbars through the Jupyter module

* * Remove old progressbar file remains

* * parallel_map() function emmits the correct set of events
* transpiler_dag() function subsribe to parallel_map() events to
  know when a dag has been sucessfully transpiled, and emmits the
  corresponding event
* Added a clear() method to the Subscriber class so we can reset
  every subscriber/event from the Broker.
* Added tests for unsubscribing
* Better in-code doc

* * Happy linter

* * test_parallel_progbar_used() removed

* * Jupyter tools importing don't crash if you are importing them
  in a non-jupyter context
* Removed TextProgressBar test from the Parallel tests

* * Lintering"
quantumlib/Cirq,24c1849e09b46e1d08f681e35392513e42eedcd2,2019-02-02T01:11:05Z,804c8e567db9c38df29726ebec459c8013359111/829dab0bd24e97c8b21d760409fab411a45d5630/f1b30166c695c751b54732d0e47f75493b1700cb/1c4f56cc5da7f93c50a90026e9fdfe2a7cb3db7f/,2020-05-21 16:04:06-07:00/2019-10-18 19:27:04-07:00/2019-02-13 08:43:17-08:00/2019-04-17 17:51:58-07:00/,Add mixture protocol (#1334)
Qiskit/qiskit-terra,69fef61c9a6dd09b3c3e5f11203858589c6c0944,2020-03-17T15:55:34Z,a1635c1cef1fd97aaf6fade44054e8659b5d335c/,2020-07-07 13:31:21-04:00/,"Fixed Issue 3649 by adding 'pip install...' to ImportErrors (#3880)

* Fixed issue #3649 by adding 'pip install...' to ImportErrors

* Added warning to backend monitor

* Update backend_monitor.py

* Update qiskit/test/decorators.py

Co-Authored-By: Kevin Krsulich <kevin@krsulich.net>

* Update decorators.py

* Update crosstalk_adaptive_schedule.py

* Update gate_map.py

* Update iplot_blochsphere.py

* Update iplot_cities.py

* Update iplot_hinton.py

* Update iplot_histogram.py

* Update iplot_paulivec.py

* Update iplot_qsphere.py

* Update matplotlib.py

* Update state_visualization.py

* Update qiskit/test/decorators.py

Co-Authored-By: Kevin Krsulich <kevin@krsulich.net>

* Update crosstalk_adaptive_schedule.py

* Update gate_map.py

* Update iplot_blochsphere.py

* Update iplot_cities.py

* Update iplot_hinton.py

* Update iplot_histogram.py

* Update iplot_paulivec.py

* Update iplot_qsphere.py

* Update matplotlib.py

* Update state_visualization.py

* Update decorators.py

Co-authored-by: Kevin Krsulich <kevin@krsulich.net>
Co-authored-by: Kevin Krsulich <kevin.krsulich@ibm.com>
Co-authored-by: Luciano Bello <luciano.bello@ibm.com>
Co-authored-by: mergify[bot] <37929162+mergify[bot]@users.noreply.github.com>"
quantumlib/Cirq,8a20efdb9d7df06a2d8beff53b0d69068246e3ee,2018-04-24T23:37:48Z,aae3b55863c3a3101939ebeeee636230467c384e/8e8daf82bded1bb18cce472799b2bba649df1105/24638f234704686c4bb6e365613259813fe58571/,2018-05-03 15:48:56-07:00/2019-03-19 21:29:05-07:00/2018-07-19 17:29:32-07:00/,Implement reflection_matrix_pow (#327)
XanaduAI/strawberryfields,241eb6cbea3d65e94a0047f93f8ae429f1c3d2fa,2018-04-13T14:52:19Z,046c09fa73199b05be35cd7a73bb6e0d715bf464/,2020-06-24 13:58:36+09:18/,small changes to the conventions page
rigetti/pyquil,3eb75e2cead8e61795b3f5b161dc3051476170d4,2017-10-06T21:11:28Z,fe8c795189f9adf3f486c118871728b54ab545da/,2017-10-10 17:45:06-07:00/,Fix pyquil-config-setup and adjust shebang lines
rigetti/pyquil,fb065bb77907173ffc9738d955bbf76546c9dc39,2017-10-10T20:02:49Z,e71571bf65214ca3138665da5cbcf9a1f83659c8/cd4edc22f92ad4b8ab35595b2f5522013a6ec317/3f7e26444c10bd79f60e38d29d594bf8a6de5951/b62522f7b67a05ba4c639522c457e72e428310bd/a952c3df9afaf40b076734a9a37f93d09d3b399f/ee587aa6935f0053dd922f292fb179b3d1ba149f/80035a4e6d2d7829420f0849ff31cdb56fc4191d/,2017-11-21 15:59:01-08:00/2017-10-10 16:38:38-07:00/2017-10-31 11:15:59-07:00/2018-04-13 10:09:34-07:00/2018-10-03 16:37:16-07:00/2019-09-11 14:19:41-07:00/2017-10-11 14:40:07-07:00/,"Clean up QPUConnection and implement its run_and_measure functionality (#144)

* Remove the 'private' designation of the api module's validate_run_items function

* Simplify the payload for QPUConnection.run calls, make QPUConnection's device_id optional

* Implement the run_and_measure method of the QPUConnection object

* Add documentation for how to use run_and_measure with the QPU"
qiskit-community/qiskit-vscode,aa863429183f3db4824b4623f25439c99769c556,2018-06-27T09:44:39Z,a5cb9c0fcfbf698dd8a58adb2c811f3c6ab94ca0/,2018-07-10 09:52:40+02:00/,Updating changelog to include PR #148
Qiskit/qiskit-terra,058ac7b3c45e0593792945a5f079e7fd8468fda8,2017-07-07T21:25:41Z,1657d77d2c0cb5599345586193d9aec9e867f2e4/77e33308a42cdf9fc9b9da6e293f85232b62685c/2c39096cacd2c1ba82bade39fd30a5bb654bb47f/ac5be9154d26a97e6c1e6e5335f94ebd969709f8/f728b4825f17bdf8a420318a92abde66d2185fb3/cac7c6a2631d76ef3e811a5c943a2b9101fed240/,2017-09-20 18:51:41+02:00/2018-05-24 13:31:07+02:00/2017-12-28 14:32:36+01:00/2017-08-07 18:17:28-04:00/2017-07-11 01:49:23-04:00/2018-08-27 15:46:41-04:00/,fix missing random_qasm_generator
Blueqat/Blueqat,c8c36141bc72cfafed1c1406abc43c03fb1e310b,2019-01-27T15:20:07Z,db9725e115687eec346208f19709da75366d5a2a/,2020-02-10 22:13:20+09:00/,CU gate for qasm_output
quantumlib/Cirq,912c82a18f49429065895af55e13b524704992cc,2019-11-27T18:41:17Z,dec73130604956aa1ffc722f5a4263dab23eb265/9d926d6e7f580d5a1dee0cfb991639a878b320fc/02ee285295d5ebfb897e28785942b75cf91096d0/,2020-02-25 11:42:35-08:00/2020-02-19 13:55:35-08:00/2019-12-19 10:07:06-08:00/,Add (de)serializer for PhasedXZGate (#2598)
Qiskit/qiskit-ibmq-provider,bf43a9ccd6ffbf84d8478c0bef42b18cbad31d34,2019-10-28T08:39:02Z,4eb3adbf8a4e8eaf0c930f8e3fb94dc07b84d0a0/b86873e574cb282ac7564523e1ae14c0fdddd6c8/da6c78e5b513817aa373d7bfa005d16467464140/d17c8552e39a43631b024e942672c6b1f021376e/2216e758d65e48a8cab49826dd769c14de5619e8/,2019-11-21 10:59:10-05:00/2019-12-20 08:31:15-08:00/2020-04-13 10:28:25-04:00/2020-02-21 13:27:45-05:00/2019-10-30 08:29:41-04:00/,"Move the other job methods to ManagedJob (#418)

* move job methods to managedjob

* less caching

* increase timeout"
Qiskit/qiskit-terra,d69e20acca07fba106098a0031c83b2c38d7f8f3,2017-06-28T22:03:13Z,c840f193cd0897d287fb934ea39200ade3a8fca6/179214e2163bf873acd83e67dd8d4b535142babf/10e615c30563a76427f6876be80a39eb126da16d/85b301a46a20aba1541864b8383adeb27f8c736d/0c2612b7578c49347cd632965364afe7364ab7ab/9808a1ceff53a24a970e3652131d95956a04bc1c/2d6a7f6a50a2b54c9afc2524135fe7597c47f36b/,2017-07-18 17:21:20-04:00/2017-07-07 15:45:06-04:00/2017-06-29 23:00:13-04:00/2017-07-06 11:45:19-04:00/2017-08-03 14:54:02-04:00/2017-07-19 01:17:25-04:00/2017-07-13 06:21:58-04:00/,filling in the into in chemistry.
Qiskit/qiskit-terra,58effdbdbff73e99528016eb720e5091c124835b,2017-05-09T16:19:22Z,d2d93177dc3a6bc41dfc8526d9ef9952d86db455/e2dc9cb95804fcb28b5594b9cbc9382b3af6e27f/876857c680cf0ae3bafda8ba975df7c52f360444/c071ab57ff7aa1de94a53ece8cc19a10f551cf06/db2b2c6f01ec893c732e61fc09d37da2052c616b/1879332ffbe1889d9e8b7c8d322cb6262822a444/35efdef0571a99de42b5008ea3be95a86df24469/918808320daf4cabea1d6f80d41978fe7874628b/e75c13c9fdce011168a5a7d769b38afb26fd54da/0f676b48752021401a52d6267d7f4bd7965aaad7/,2017-05-14 00:47:42-04:00/2017-05-16 04:00:27-07:00/2017-07-19 20:02:00-04:00/2018-03-28 06:21:15-04:00/2017-08-02 14:15:28+02:00/2017-05-13 04:21:03-04:00/2017-05-12 03:53:28-04:00/2017-05-16 00:52:48-04:00/2017-06-30 14:16:17-04:00/2017-05-12 09:24:06-04:00/,add UnitarySimulator stub and test program
Qiskit/qiskit-terra,96b37fde63b816d2f5d314e1d015f2e6d0ebf25e,2019-02-08T20:18:31Z,65fd9d7a5e2fa868c55132b11f90f67102efab38/,2019-04-25 22:46:35-04:00/,get rid of circuit after a dag is created (#1779)
QuantumPackage/qp2,e1244064135543134067b83766f15f7ed4506e45,2019-03-12T15:27:48Z,f4e305c0a4419a1b4aca43c6ed9ef29d7b58cf42/,2019-03-13 15:56:44+01:00/,bug fixed in dev-lct
Blueqat/Blueqat,d3fde637f130e655bf7111b62abdcb9f501e11b6,2020-05-01T09:22:04Z,d29b2ebbfd0d88aae26ee82b2b9243649a499459/5bc8240298a5cb3fbac617a991bd9cd096dbdd4b/6110ea437f8f60b302dfb5a2ae0de92d12a80e1c/,2020-05-29 22:11:33+09:00/2020-05-29 20:09:11+09:00/2020-05-20 16:53:08+09:00/,ENH: Implement pauli.to_matrix(sparse=...) option.
Qiskit/qiskit-terra,5408427eea1b7ed3b164a71c0a4ab3a59efe5587,2019-06-13T13:35:15Z,effad1228e0d9f24ea3343e0821054b74bd4e8ea/9abef695f6a3c4a6b598053e58828e4a898f1579/,2019-09-23 10:07:52-04:00/2019-06-17 19:02:09+02:00/,"Fix CHANGELOG display errors (#2629)

* Update CHANGELOG links

* Update CHANGELOG version headers

* Update CHANGELOG changes headers

* Fix CHANGELOG .title-ref entries

* Fix CHANGELOG blocks"
quantumlib/Cirq,9065d4e86720bcd2d68eff808663ee4f2106eeee,2020-01-22T23:38:06Z,4e86982c609d2232c4f90fffca30e04bd31b9bd1/,2020-04-28 15:58:39-07:00/,Fix deprecation warnings coming from tests (#2658)
Qiskit/qiskit-terra,703c9a39074a6cfdb0d43e117436212741e13656,2020-02-06T20:05:18Z,1abc4898a59a0773dcc34b9c3ad64a1de88fc6a1/1bb608340a5bcc0697f92583cd0d5469449ddfaa/492b7e545b78e796ce42f601f6812d9a5a575606/0ec284a71d514e300250a6bb6fc44e89960c23b1/,2020-04-09 01:30:10+02:00/2020-03-03 15:02:51+01:00/2020-02-06 15:59:58-05:00/2020-09-02 14:53:23-07:00/,"Fix bind propagation when decomposing composite gates. (#3729)

Fixes #2482 and #3509 by returning a new class from the
circuit_to_{instruction,gate} converters, allowing the converters to control
how parameters are bound when Instruction._define is called."
Qiskit/qiskit-terra,283dde1510d607f99708711145de7626143e7293,2020-04-27T04:24:24Z,93a51c815ffa1f9ee3e894ec4e576f5c75128d74/67e00f6eb91bc9fb7e3174c92739d09a1f238ab1/afe78a9409a4e115846451842667850a5ed79bf3/,2020-06-25 14:01:34-04:00/2020-09-22 09:04:10-07:00/2020-04-30 16:19:04-04:00/,"Transpiling with basis_gates=None disables unrolling (#4263)

* allow basis_gates=None

* some docstring and organization

* lint

* reno"
Qiskit/qiskit-terra,11d35b2ed0b86d34970b1a78a2ebf5308ea31e84,2019-04-04T22:20:10Z,940d55fc6dce59fdac2fbd6bc11c6bb2585309e3/f34a339d7608f211be50821db33db55031276d42/11d4b3c4b69f73feda78ad20f2fc60dbc7bcf223/4c633c3c3c3b894f17e2825639cdffdc44c2eaec/78ef5c44ec8276d112a2e6455ead9001f93bd0de/a54c47abdead30143f12126e3699486848d76f98/34bf43b968d77a4b95611ffca612f3332a3c656d/705f97182e8c4293dadbe326bacec65cd7a3e71c/a2d1d412c07d1d0276837a65d9391dd95dddb613/ddf2312368f5b70599eda05bb0169e531c18bc89/14491426b40ed547ad2276d86f1bffaf669f2b10/bdbf536f6f5dff05dba76daf822195f5d00be4af/a1635c1cef1fd97aaf6fade44054e8659b5d335c/b93b016ebf8ab93a3092d9fefab9e479096dfe64/,2019-05-08 15:26:33-04:00/2020-03-27 01:18:42+09:00/2019-08-06 04:04:12-04:00/2019-08-21 03:26:35-04:00/2020-09-14 11:45:08-04:00/2019-04-10 15:37:13+01:00/2019-06-07 14:53:10-04:00/2020-07-17 19:37:30-04:00/2019-08-13 15:52:44-04:00/2019-05-06 11:32:02-04:00/2019-10-14 09:45:19-04:00/2020-07-03 13:11:16-07:00/2020-07-07 13:31:21-04:00/2019-04-25 11:03:38-04:00/,"Migrate visualization to top level namespace (#1878)

* Migrate visualization to top level namespace

This commit moves the visualization code out of tools into it's own top
level namespace, 'qiskit.visualization'. The visualization was a bit out
of place in the tools directory and is really it's own top level thing
at this point. However, because we declared the public visualization
interfaces stable as part of the 0.7 release we must maintain backwards
compatibility. In order to facilitate that all the public APIs are still
accessible via 'qiskit.tools.visualization'. However, private
api/modules are not accessible off of 'qiskit.tools.visualization'
anymore.

* Add changelog

* Fix lint

Sigh pylint, raising an error for both using a wildcard import and not
using all the imports from the wild card.

* Rebase updates

* Move tests to match new dir structure

* Update test_visualization import per review comment

* Remove underscores from visualization modules

* Fix lint"
XanaduAI/strawberryfields,0cfef1055f782e1c338d27fb9a17e32c542ca2eb,2018-08-02T05:25:52Z,9ace717abc85c717942edd4cc90c10590a213a71/95e63334dc92c7386b43538d5098bf2b750e6633/b374f7a7ff21f3dfe2ae020bfa97dcc954325747/,2019-06-04 16:57:49-04:00/2019-04-22 18:07:13-04:00/2019-12-16 13:02:52-05:00/,updated readme and installation to mention GPU support [ci skip]
XanaduAI/strawberryfields,e4cc4e3dafa46490d3520969d7eb172d60f0213c,2019-07-05T16:28:33Z,b374f7a7ff21f3dfe2ae020bfa97dcc954325747/,2019-12-16 13:02:52-05:00/,reorganizing structure and adding new modules
Blueqat/Blueqat,4426bbdc514d285e3c87f395826e602dcb68826b,2018-10-08T09:36:55Z,4bc1496542ee8f494db12b953a65219c6d882c4a/5a020d995ac02c86ae4ffb74cd58daf5b651ceba/890b3ef44beea4b1e6dcba871de777ffa661bdbe/7492fb6d9bf34520f512078fd311cf20356f72ce/,2019-03-14 09:23:44+09:00/2019-03-14 08:41:20+09:00/2019-03-19 07:36:02+09:00/2018-12-04 22:39:42+09:00/,upload tutorial for english
quantumlib/Cirq,4dc3cad8c09dcdc145892c0da4e602d535bf2446,2019-10-08T03:09:17Z,d20d6c0aeab1908230f3ec58a556e6e9f49c1419/b0173bc468758b9e80c954ac7ac0ff62cacdc309/5d9b9bb4494e39375651a578f5bbf2cc2a6e86d2/6b1422a4c7b81471e9ead4f91582e0b2b7ef5e88/f2631ac8bcd7237b9b94a4b6b6b925d013ecd513/4e86982c609d2232c4f90fffca30e04bd31b9bd1/e90430598d43bf124844c41c08663c9bafd5f9b7/4ff38cf6059a9737105ffa946d1411bb6c4b31be/fb427186cb24d5a8d333e3fd7b06b7a020b1d2bc/993fa1e2c8b163c73efbd6f8df50ed3965059746/b727dbd8a93cac6f9ca9bed6ca95b4c1934f6009/ed6188b05ac8121a6ed33af7f98d32b8b80be093/,2019-10-24 20:23:32+02:00/2019-10-24 13:38:48-07:00/2019-11-05 16:17:10-08:00/2020-09-10 18:26:25-07:00/2020-04-24 16:34:04-07:00/2020-04-28 15:58:39-07:00/2019-11-16 00:55:40-08:00/2019-11-13 16:20:09-08:00/2019-10-28 18:29:05-07:00/2019-11-22 21:28:48-08:00/2019-10-07 21:29:39-07:00/2019-12-17 00:33:20-08:00/,"Create DensePauliString and MutableDensePauliString (#2272)

This class achieves a few purposes.

1. (For @dabacon) It is the ""gate"" for PauliString.
2. (For @harryputterman) It doesn't require you to specify qubits.
3. It should have better performance than `cirq.PauliString` because operations are vectorized over numpy arrays and don't involve dictionaries.

Example usage:

```
>>> print(cirq.DensePauliString('XXIY'))
+XXIY

>>> print(cirq.MutableDensePauliString('IZII', coefficient=-1))
-IZII (mutable)

>>> print(cirq.DensePauliString([0, 1, 2, 3],
...                             coefficient=sympy.Symbol('t')))
t*IXZY

>>> a = cirq.DensePauliString('IXYZ')
>>> b = cirq.DensePauliString('XXZZ')
>>> print(a * b)
1j*XIXI
```

I was particularly happy to find a compact way to compute the phase of the product of two Paulis. If I=0, X=1, Z=2, Y=3 then the following computes the `t` in `1j**t` that is the complex coefficient resulting from multiplying two Paulis:

```python
    t = lhs * (rhs != 0)
    t -= rhs * (lhs != 0)
    t += 1
    t %= 3
    t -= 1
```

The basic idea is to force all (0, k) and (k, 0) to (0, 0) so that you can safely do the ""is the cycle advancing or reversing"" modulo 3 check on the remaining inputs."
Qiskit/qiskit-terra,b049c4db914088d2c019358b8dc239a8995b006c,2017-09-15T12:45:48Z,e66d5ed160699508e6e175631f6ffba8d71373a7/,2017-11-02 17:58:40+01:00/,"Issue 69 - Create parsetab.py autogenerated file in a temporary dir (#70)

Issue 69 - Create parsetab.py autogenerated file in a temporary dir"
Qiskit/qiskit-terra,a3b08ad16494761f464dc617ac618f6302bc40df,2019-01-09T09:59:20Z,1db14a2016a8ff5e3d7d1bf9e1a692ac9e0e8fe6/,2019-09-17 23:19:08+02:00/,Update marshmallow version in setup.py (#1654)
Qiskit/qiskit-terra,c2905ce40799a4439bcdc229aaea8d0ce89974d1,2019-04-03T14:33:33Z,34bf43b968d77a4b95611ffca612f3332a3c656d/e01fe342b328d92aeaa63c37cae83da54838d714/352f940dfa4cd7b311bbda3889f79541b52b4898/,2019-06-07 14:53:10-04:00/2019-05-15 09:33:54+02:00/2019-10-08 08:22:51-04:00/,"Allow for bit string distance measures (Hamming dist) in plot_histogram (#2064)

* allow for sorting histograms by hamming dist

* lint

* Update qiskit/tools/visualization/_counts_visualization.py

Co-Authored-By: nonhermitian <nonhermitian@gmail.com>

* add to changelog

* fix spelling"
quantumlib/Cirq,876f447273075ec71bd583fdcfaca124e35d544c,2018-07-09T20:44:51Z,f2631ac8bcd7237b9b94a4b6b6b925d013ecd513/7a54c9f9e1697695af2bb827122e37816ce8f398/993fa1e2c8b163c73efbd6f8df50ed3965059746/ed6188b05ac8121a6ed33af7f98d32b8b80be093/66cbf62ba36ab8b131422761ece9000d1ca788d2/b9a9ee98bee96af4d5d85dd0eeba605fca05465d/7e23838e387d44a401f365792c6c0de3da7c078d/8a69e8e708d84d29f914d3bddd93c32a44ca2eac/155bdcf289eebf0b0b146313161139b42da31868/2b9d43b6159f99c1fc7ca88357a91a3d23f7fa39/b5b16ce5a3ecb1b86f1b7886ead1b02532f47a25/61e19e5b0cde726bdbd37c2918ce2c9f802b18f9/402203336f2ab064c851938160459930a9d64b6c/b335080a8fb90411b64acc17b5b74382b1dfbb06/4250ac0d13b285f6e162d1b5f37452880ae33813/ea6c0b083e23aeca1426d75e107a919e75f53281/f7353116d458c949ad8fdb6821657c0d97796bff/70d1173e5b386121c0fae832aaeb84b6ad2ead51/3e1a40e47fc84e255cb41a41fc6805deb524b1bf/79e06ea561bf7e461edb6036107217fb8a07b790/224334895d3007716d1413e0ac3a31f91c9fc7b1/a7b7d4261505fe2a5b07342991400fae22e79427/,2020-04-24 16:34:04-07:00/2018-08-13 22:00:08+02:00/2019-11-22 21:28:48-08:00/2019-12-17 00:33:20-08:00/2018-07-28 02:31:40-07:00/2018-10-18 17:22:48-07:00/2018-10-01 16:42:34-07:00/2020-09-23 15:26:22-03:00/2018-07-19 01:27:59+00:00/2019-02-26 15:18:45-08:00/2018-11-12 15:30:13-08:00/2019-09-30 19:57:45-07:00/2018-07-12 14:29:20-07:00/2019-07-02 17:43:17-05:00/2019-03-22 19:21:16-07:00/2018-12-04 12:21:22-08:00/2018-11-21 14:24:08-08:00/2019-04-23 16:15:47-07:00/2018-10-15 14:31:11-05:00/2018-09-26 15:55:01-05:00/2019-04-17 16:54:29-07:00/2018-07-25 17:06:32-07:00/,Add PauliString (#583)
Qiskit/qiskit-terra,6650b335dbc92cb8e762ff2736077efa6892f6c4,2017-05-04T16:50:37Z,f26705a9759a9f070523c43c50f2201add58359f/876857c680cf0ae3bafda8ba975df7c52f360444/4ec508cda3e7e9981df557870938b85b72b790b0/cd2925aec8bb429fea4a3d702b6623e4499299b7/,2017-07-17 17:31:39+02:00/2017-07-19 20:02:00-04:00/2017-05-11 19:51:23+02:00/2017-05-14 23:41:40-04:00/,Update test programs.
rigetti/rpcq,909d32befcc0c11b1d8ee81e86aca407353991a1,2019-05-19T20:32:52Z,aa601d4ddb04b8bea102e7a7d5d72ae07c68db87/,2019-05-19 13:34:56-07:00/,Add a PyPI version shields.io badge to the README
Blueqat/Blueqat,cb5737081342cb3cb7f6ce89f924feb7c7edd8b7,2018-09-06T06:59:49Z,819004d719987134828c8cb1ee84476693272a79/,2018-09-11 18:02:52+09:00/,"Change ising_bit representation, debug Term.__rsub__"
Qiskit/qiskit-terra,26ab8d3a59c82bc56e3ed14ecb8a4a3cf760180d,2017-12-20T10:26:28Z,2fc59a4386531dd67e9bb369de5b424c489867cc/,2018-09-29 21:22:02-04:00/,Fix backend not available during tests
quantumlib/Cirq,e5af689f184c8c5ccd9c076b2907a444b2479629,2020-05-11T19:55:23Z,df52d1c6168d2f64cef4045b1c4a149c98e807d3/,2020-07-07 20:07:51-07:00/,"Fix PauliString exponentiation (#2989)

Fixes the bug pointed out in #2710 ."
microsoft/QuantumLibraries,e90beb5fec7d94f285a3033e26b482568f81d9f5,2020-01-16T00:45:31Z,55df2709294f27a55f286bab799d60ae81e829d3/,2020-05-12 15:37:13-07:00/,"Code quality, added remark about � vs 2�. Renamed to adjective phrase."
XanaduAI/strawberryfields,45064ae195f35ba0402ba8b480127331d2efd475,2020-04-15T16:56:50Z,149e852bf068d0f68a5d31acb59005c193a2524a/,2020-05-05 12:43:17+09:18/,bump to dev version
